STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/7/17,,,0.6,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/8/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/11/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/13/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/14/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/15/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/16/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/17/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/18/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/20/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/21/17,,,0.07,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/22/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/23/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/24/17,,,0.77,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/25/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/27/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,2/28/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/1/17,,,0.92,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/2/17,,,0.05,0.1,0,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/3/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/4/17,,,0.01,0.1,0,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/7/17,,,0.15,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/11/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/13/17,,,0.27,3.1,3,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/14/17,,,0.28,5.2,8,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/15/17,,,0.06,0.8,6,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/16/17,,,0,0,3.5,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/17/17,,,0.03,,1,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/18/17,,,0,,0,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/20/17,,,0.07,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/21/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/22/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/23/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/24/17,,,0.07,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/25/17,,,0.13,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/26/17,,,0.7,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/27/17,,,0.2,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/28/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/29/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/30/17,,,1.14,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,3/31/17,,,0.88,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/1/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/2/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/3/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/4/17,,,0.24,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/5/17,,,0.14,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/6/17,,,1.35,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/7/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/10/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/11/17,,,0.49,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/12/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/13/17,,,0.12,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/14/17,,,0.1,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/15/17,,,0.06,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/16/17,,,0.53,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/17/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/18/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/20/17,,,0.06,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/21/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/22/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/23/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/24/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/25/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/27/17,,,0.35,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/28/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/29/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,4/30/17,,,2.37,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/1/17,,,1.31,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/2/17,,,0.13,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/3/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/4/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/6/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/7/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/9/17,,,0.36,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/10/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/11/17,,,1.53,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/13/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/14/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/15/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/16/17,,,0.11,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/17/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/18/17,,,0.53,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/20/17,,,0.19,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/21/17,,,0.64,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/22/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/27/17,,,0.74,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/28/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/29/17,,,0.04,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/30/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,5/31/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/1/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/2/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/3/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/4/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/7/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/11/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/13/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/14/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/15/17,,,1.37,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/16/17,,,0.15,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/17/17,,,0.05,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/20/17,,,0.06,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/21/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/22/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/23/17,,,1,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/24/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/25/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/27/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/28/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/29/17,,,1.09,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,6/30/17,,,0.1,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/1/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/2/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/3/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/4/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/7/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/8/17,,,0.15,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/10/17,,,0.6,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/11/17,,,0.13,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/12/17,,,0.59,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/13/17,,,0.88,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/14/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/15/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/16/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/17/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/18/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/20/17,,,1.2,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/21/17,,,0.44,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/22/17,,,1.22,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/23/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/24/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/25/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/27/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/28/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/29/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/30/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,7/31/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/1/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/2/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/3/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/4/17,,,1.25,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/5/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/6/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/7/17,,,0,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/11/17,,,0.08,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/13/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/14/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/15/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/16/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/17/17,,,0.07,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/18/17,,,0.03,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/20/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.0019,-87.6985,184.1,8/21/17,,,0,,,,,,,,,,,,,,,
